Brand,Release_year,Screen-size,operating_system,Internal_storage(GB),Battery(mah),RAM,Processor,Price_in_India
Infinix,2022.0,6.82,Android,64.0,6000.0,4096.0,Unknown_Processor,8999.0
Infinix,2022.0,6.82,Android,64.0,6000.0,4096.0,Unknown_Processor,8999.0
Vivo,2022.0,6.51,Android,64.0,5000.0,4096.0,Unknown_Processor,10499.0
Other,2016.0,2.75,Unknown,0.03125,1900.0,32.0,one-core,899.0
Google,2020.0,5.81,Android,128.0,3140.0,6144.0,octa-core,22809.0
HTC,2015.0,5.0,Android,8.0,2000.0,1024.0,quad-core,21695.0
Vivo,2022.0,6.51,Android,64.0,5000.0,4096.0,Unknown_Processor,9999.0
Karbonn,2015.0,5.0,Android,8.0,2000.0,512.0,quad-core,5999.0
Karbonn,2015.0,5.0,Android,8.0,2000.0,512.0,quad-core,5690.0
Vivo,2022.0,6.51,Android,64.0,5000.0,4096.0,Unknown_Processor,9999.0
Samsung,2023.0,6.6,Android,128.0,5000.0,4096.0,octa-core,14999.0
Samsung,2023.0,6.6,Android,128.0,5000.0,4096.0,octa-core,14999.0
Xolo,2017.0,5.0,Android,8.0,2500.0,1024.0,quad-core,5999.0
Other,2015.0,5.0,Android,8.0,2200.0,1024.0,quad-core,5499.0
Nokia,2018.0,5.5,Android,128.0,3260.0,6144.0,octa-core,40076.5
Vivo,2020.0,6.22,Android,32.0,4030.0,2048.0,Unknown_Processor,7490.0
Vivo,2022.0,6.51,Android,64.0,5000.0,4096.0,Unknown_Processor,11999.0
Nokia,2018.0,5.8,Android,32.0,3060.0,4096.0,octa-core,6999.0
Vivo,2020.0,6.22,Android,32.0,4030.0,2048.0,Unknown_Processor,8789.0
Vivo,2020.0,6.22,Android,32.0,4030.0,2048.0,Unknown_Processor,9490.0
Vivo,2020.0,6.22,Android,32.0,4030.0,2048.0,Unknown_Processor,9490.0
Karbonn,2017.0,5.0,Android,16.0,2200.0,1024.0,quad-core,3949.0
Karbonn,2017.0,5.0,Android,16.0,2200.0,1024.0,quad-core,3829.0
Samsung,2023.0,6.6,Android,128.0,5000.0,4096.0,octa-core,14999.0
Realme,2023.0,6.7,Android,256.0,5000.0,12288.0,octa-core,27999.0
Other,2014.0,4.7,Other,32.0,2400.0,2048.0,quad-core,10150.0
Micromax,2018.0,5.0,Android,8.0,2000.0,1024.0,quad-core,4999.0
Vivo,2022.0,6.51,Android,64.0,5000.0,4096.0,Unknown_Processor,11999.0
LG,2016.0,5.2,Android,16.0,2520.0,2048.0,octa-core,9989.0
Samsung,2023.0,6.6,Android,128.0,5000.0,4096.0,octa-core,13999.0
Vivo,2023.0,6.78,Android,256.0,4600.0,12288.0,Unknown_Processor,32999.0
Vivo,2023.0,6.78,Android,256.0,4600.0,12288.0,Unknown_Processor,32999.0
Vivo,2023.0,6.78,Android,256.0,4600.0,12288.0,Unknown_Processor,36999.0
Vivo,2023.0,6.78,Android,256.0,4600.0,12288.0,Unknown_Processor,36999.0
Panasonic,2018.0,5.0,Android,16.0,2200.0,1024.0,quad-core,7299.0
Google,2023.0,6.1,Android,128.0,4385.0,8192.0,octa-core,40076.5
Spice,2014.0,5.5,Android,8.0,2200.0,1024.0,quad-core,7000.0
Vivo,2020.0,6.22,Android,32.0,4030.0,2048.0,Unknown_Processor,9290.0
Google,2023.0,6.1,Android,128.0,4385.0,8192.0,octa-core,40076.5
Vivo,2022.0,6.51,Android,64.0,5000.0,4096.0,Unknown_Processor,10499.0
Samsung,2023.0,6.6,Android,128.0,5000.0,4096.0,octa-core,13999.0
Google,2023.0,6.1,Android,128.0,4385.0,8192.0,octa-core,40076.5
LG,2016.0,5.2,Android,16.0,2520.0,2048.0,octa-core,8000.0
Panasonic,2018.0,5.0,Android,16.0,2200.0,1024.0,quad-core,6499.0
Panasonic,2018.0,5.0,Android,16.0,2200.0,1024.0,quad-core,6499.0
Tecno,2018.0,5.65,Android,32.0,3050.0,3072.0,quad-core,8570.0
iBall,2015.0,5.0,Android,16.0,2000.0,2048.0,quad-core,4999.0
Samsung,2021.0,6.01,Android,256.0,3300.0,8192.0,octa-core,40076.5
Samsung,2021.0,6.01,Android,256.0,3300.0,8192.0,octa-core,40076.5
Samsung,2021.0,6.01,Android,256.0,3300.0,8192.0,octa-core,40076.5
Samsung,2021.0,6.01,Android,256.0,3300.0,8192.0,octa-core,40076.5
Tecno,2021.0,6.52,Android,32.0,5000.0,2048.0,quad-core,7764.0
Samsung,2021.0,6.01,Android,256.0,3300.0,8192.0,octa-core,40076.5
Tecno,2018.0,5.65,Android,32.0,3050.0,3072.0,quad-core,8570.0
Tecno,2018.0,5.65,Android,32.0,3050.0,3072.0,quad-core,9035.0
Other,2016.0,3.5,Android,0.5,4000.0,256.0,one-core,1849.0
Lava,2019.0,4.0,Android,8.0,2250.0,1024.0,quad-core,4500.0
Vivo,2014.0,5.0,Android,16.0,2600.0,2048.0,quad-core,21900.0
Vivo,2023.0,6.78,Android,256.0,4600.0,12288.0,Unknown_Processor,39999.0
Infinix,2021.0,6.78,Android,128.0,5000.0,4096.0,octa-core,11999.0
Infinix,2021.0,6.78,Android,128.0,5000.0,4096.0,octa-core,10999.0
Infinix,2021.0,6.78,Android,128.0,5000.0,4096.0,octa-core,11544.0
Infinix,2021.0,6.78,Android,128.0,5000.0,4096.0,octa-core,10999.0
Nokia,2019.0,2.75,Series,64.0,800.0,4.0,e,1110.0
Lava,2021.0,6.78,Android,128.0,5000.0,8192.0,octa-core,15990.0
Samsung,2021.0,6.01,Android,256.0,3300.0,8192.0,octa-core,40076.5
Samsung,2021.0,6.01,Android,256.0,3300.0,8192.0,octa-core,40076.5
Lava,2019.0,4.0,Android,8.0,2250.0,1024.0,quad-core,3963.0
Other,2022.0,6.58,Android,128.0,5000.0,6144.0,Unknown_Processor,14999.0
Motorola,2022.0,6.5,Android,128.0,5000.0,4096.0,Unknown_Processor,10999.0
Motorola,2022.0,6.5,Android,128.0,5000.0,4096.0,Unknown_Processor,10999.0
Videocon,2014.0,4.0,Android,4.0,1400.0,512.0,quad-core,3499.0
Vivo,2017.0,5.7,Android,32.0,3000.0,4096.0,octa-core,32316.0
Meizu,2018.0,6.0,Android,64.0,3010.0,6144.0,octa-core,19990.0
Spice,2015.0,3.5,Android,0.5,1300.0,256.0,one-core,1999.0
Other,2022.0,6.58,Android,128.0,5000.0,6144.0,Unknown_Processor,14999.0
Vivo,2023.0,6.78,Android,256.0,4600.0,12288.0,Unknown_Processor,40076.5
Tecno,2021.0,6.8,Android,64.0,5000.0,4096.0,octa-core,8199.0
Panasonic,2018.0,5.0,Android,16.0,2200.0,1024.0,quad-core,6499.0
Tecno,2021.0,6.8,Android,64.0,5000.0,4096.0,octa-core,8099.0
LG,2020.0,5.71,Android,32.0,3450.0,3072.0,octa-core,7499.0
Vivo,2023.0,6.78,Android,256.0,4600.0,12288.0,Unknown_Processor,37999.0
Vivo,2023.0,6.78,Android,256.0,4600.0,12288.0,Unknown_Processor,37999.0
Vivo,2023.0,6.78,Android,256.0,4600.0,12288.0,Unknown_Processor,40076.5
Vivo,2023.0,6.78,Android,256.0,4600.0,12288.0,Unknown_Processor,39999.0
Other,2022.0,6.58,Android,128.0,5000.0,6144.0,Unknown_Processor,12999.0
Other,2022.0,6.58,Android,128.0,5000.0,6144.0,Unknown_Processor,14999.0
Other,2022.0,6.58,Android,128.0,5000.0,6144.0,Unknown_Processor,14999.0
Other,2022.0,6.58,Android,128.0,5000.0,6144.0,Unknown_Processor,12999.0
Infinix,2021.0,6.78,Android,128.0,5000.0,4096.0,octa-core,11999.0
Micromax,2015.0,4.5,Android,8.0,2000.0,1024.0,quad-core,8299.0
Other,2022.0,6.58,Android,128.0,5000.0,6144.0,Unknown_Processor,12999.0
Karbonn,2017.0,5.0,Android,8.0,2000.0,1024.0,quad-core,5668.0
Karbonn,2017.0,5.0,Android,8.0,2000.0,1024.0,quad-core,5668.0
Other,2022.0,6.58,Android,128.0,5000.0,6144.0,Unknown_Processor,12999.0
Oppo,2019.0,6.5,Android,64.0,5000.0,3072.0,octa-core,9989.0
Vivo,2019.0,6.35,Android,64.0,5000.0,3072.0,octa-core,19990.0
Other,2015.0,3.1,Other,64.0,2100.0,2048.0,dual-core,40076.5
Vivo,2019.0,6.35,Android,64.0,5000.0,3072.0,octa-core,11500.0
Honor,2019.0,5.71,Android,16.0,3020.0,2048.0,octa-core,9499.0
Intex,2018.0,4.95,Android,8.0,2000.0,1024.0,quad-core,4190.0
Infinix,2021.0,6.6,Android,128.0,5200.0,4096.0,octa-core,9999.0
Vivo,2021.0,6.44,Android,256.0,4000.0,8192.0,octa-core,22885.0
Vivo,2021.0,6.44,Android,256.0,4000.0,8192.0,octa-core,19999.0
Infinix,2021.0,6.6,Android,128.0,5200.0,4096.0,octa-core,9999.0
Xolo,2019.0,6.22,Android,64.0,3260.0,4096.0,octa-core,9999.0
Oppo,2019.0,6.5,Android,64.0,5000.0,3072.0,octa-core,11990.0
Xolo,2019.0,6.22,Android,64.0,3260.0,4096.0,octa-core,11834.0
Xolo,2019.0,6.22,Android,64.0,3260.0,4096.0,octa-core,12206.0
Vivo,2020.0,6.51,Android,64.0,5000.0,3072.0,Unknown_Processor,12999.0
Videocon,2014.0,4.7,Android,16.0,1800.0,1024.0,quad-core,9499.0
Oppo,2019.0,6.5,Android,64.0,5000.0,3072.0,octa-core,12990.0
Xolo,2019.0,6.22,Android,64.0,3260.0,4096.0,octa-core,14999.0
Vivo,2019.0,6.35,Android,64.0,5000.0,3072.0,octa-core,10990.0
Other,2018.0,5.0,Android,32.0,3050.0,2048.0,quad-core,5800.0
Xolo,2019.0,6.22,Android,64.0,3260.0,4096.0,octa-core,16999.0
Google,2022.0,6.7,Android,128.0,4000.0,12288.0,octa-core,40076.5
Vivo,2019.0,6.35,Android,64.0,5000.0,3072.0,octa-core,11000.0
Google,2022.0,6.7,Android,128.0,4000.0,12288.0,octa-core,40076.5
Other,2018.0,5.0,Android,32.0,3050.0,2048.0,quad-core,7999.0
Other,2018.0,5.0,Android,32.0,3050.0,2048.0,quad-core,8900.0
Google,2022.0,6.7,Android,128.0,4000.0,12288.0,octa-core,40076.5
Oppo,2019.0,6.5,Android,64.0,5000.0,3072.0,octa-core,10990.0
Vivo,2020.0,6.51,Android,64.0,5000.0,3072.0,Unknown_Processor,12990.0
Nokia,2019.0,5.71,Android,16.0,3000.0,2048.0,quad-core,6499.0
Samsung,2018.0,5.5,Android,32.0,3300.0,3072.0,octa-core,11999.0
Alcatel,2018.0,6.2,Android,32.0,4000.0,3072.0,octa-core,3799.0
Nokia,2015.0,2.75,Series,0.015625,1100.0,4096.0,e,2860.0
Nokia,2015.0,2.75,Series,64.0,1100.0,8.0,e,2419.0
Samsung,2018.0,6.0,Android,64.0,3500.0,4096.0,octa-core,19990.0
Tecno,2023.0,6.67,Android,256.0,5000.0,8192.0,octa-core,14999.0
Oppo,2022.0,6.59,Android,256.0,5000.0,12288.0,octa-core,17499.0
Samsung,2023.0,6.6,Android,128.0,5000.0,8192.0,Unknown_Processor,23999.0
Samsung,2023.0,6.6,Android,128.0,5000.0,8192.0,Unknown_Processor,23999.0
Samsung,2023.0,6.6,Android,128.0,5000.0,8192.0,Unknown_Processor,23999.0
Samsung,2023.0,6.6,Android,128.0,5000.0,8192.0,Unknown_Processor,21999.0
Nubia,2019.0,6.65,Android,128.0,5000.0,8192.0,octa-core,38999.0
Nubia,2019.0,6.65,Android,128.0,5000.0,8192.0,octa-core,38999.0
Nubia,2019.0,6.65,Android,128.0,5000.0,8192.0,octa-core,40076.5
Samsung,2023.0,6.6,Android,128.0,5000.0,8192.0,Unknown_Processor,21999.0
Samsung,2023.0,6.6,Android,128.0,5000.0,8192.0,Unknown_Processor,21999.0
Meizu,2018.0,5.7,Android,32.0,3300.0,3072.0,octa-core,8999.0
Tecno,2022.0,6.52,Android,32.0,6000.0,3072.0,Unknown_Processor,6999.0
Oppo,2022.0,6.59,Android,256.0,5000.0,12288.0,octa-core,17499.0
Intex,2018.0,4.95,Android,8.0,2000.0,1024.0,quad-core,3399.0
Zen,2016.0,5.0,Android,8.0,2500.0,1024.0,quad-core,5490.0
Other,2017.0,5.0,Android,32.0,2600.0,3072.0,quad-core,6990.0
Micromax,2017.0,5.7,Android,64.0,3000.0,4096.0,octa-core,13999.0
Nokia,2019.0,5.71,Android,16.0,3000.0,2048.0,quad-core,6499.0
Itel,2018.0,5.45,Android,8.0,2700.0,1024.0,quad-core,5924.0
Intex,2018.0,4.95,Android,8.0,2000.0,1024.0,quad-core,3399.0
Samsung,2018.0,5.5,Android,32.0,3300.0,3072.0,octa-core,14990.0
Samsung,2016.0,5.1,Android,32.0,4000.0,4096.0,quad-core,12499.0
Nokia,2019.0,5.71,Android,16.0,3000.0,2048.0,quad-core,6499.0
Nokia,2019.0,5.71,Android,16.0,3000.0,2048.0,quad-core,5499.0
Samsung,2020.0,6.7,Android,128.0,4500.0,6144.0,octa-core,34990.0
Other,2018.0,5.0,Android,16.0,3900.0,1536.0,quad-core,3999.0
Other,2018.0,5.0,Android,16.0,3900.0,1536.0,quad-core,3999.0
Itel,2018.0,5.0,Android,16.0,2400.0,2048.0,quad-core,5500.0
Samsung,2020.0,6.7,Android,128.0,4500.0,6144.0,octa-core,34990.0
Samsung,2020.0,6.7,Android,128.0,4500.0,6144.0,octa-core,34990.0
Samsung,2020.0,6.7,Android,128.0,4500.0,6144.0,octa-core,35350.0
Samsung,2020.0,6.7,Android,128.0,4500.0,6144.0,octa-core,39999.0
Samsung,2020.0,6.7,Android,128.0,4500.0,6144.0,octa-core,40076.5
Itel,2018.0,5.0,Android,16.0,2400.0,2048.0,quad-core,5499.0
Itel,2018.0,5.0,Android,16.0,2400.0,2048.0,quad-core,4590.0
Tecno,2023.0,6.67,Android,256.0,5000.0,8192.0,octa-core,14999.0
Other,2017.0,5.5,Android,32.0,3000.0,3072.0,octa-core,7349.0
Intex,2018.0,5.0,Android,16.0,2400.0,2048.0,quad-core,4495.0
Zen,2016.0,5.0,Android,8.0,2500.0,1024.0,quad-core,5500.0
Samsung,2021.0,6.5,Android,32.0,5000.0,3072.0,quad-core,11890.0
Samsung,2021.0,6.5,Android,32.0,5000.0,3072.0,quad-core,7399.0
Xiaomi,2021.0,6.67,Android,128.0,4820.0,8192.0,octa-core,23999.0
Itel,2018.0,5.45,Android,16.0,2400.0,2048.0,quad-core,6600.0
Itel,2018.0,5.45,Android,16.0,2400.0,2048.0,quad-core,5090.0
Itel,2018.0,5.45,Android,16.0,2400.0,2048.0,quad-core,4699.0
Oppo,2019.0,6.55,Android,256.0,4000.0,8192.0,Unknown_Processor,24990.0
Samsung,2021.0,6.5,Android,32.0,5000.0,3072.0,quad-core,11890.0
Motorola,2023.0,6.5,Android,256.0,4500.0,8192.0,Unknown_Processor,29999.0
Coolpad,2015.0,4.0,Android,4.0,4000.0,1024.0,dual-core,1999.0
Samsung,2020.0,6.01,Android,256.0,3300.0,8192.0,octa-core,40076.5
iBall,2016.0,6.01,Android,8.0,2700.0,1024.0,quad-core,3690.0
Motorola,2023.0,6.5,Android,256.0,4500.0,8192.0,Unknown_Processor,29999.0
Lava,2023.0,6.5,Android,128.0,5000.0,6144.0,Unknown_Processor,8999.0
Samsung,2021.0,6.5,Android,32.0,5000.0,3072.0,quad-core,11890.0
Realme,2022.0,6.7,Android,256.0,4500.0,12288.0,octa-core,36494.0
Realme,2023.0,6.7,Android,256.0,5000.0,12288.0,octa-core,23999.0
Realme,2022.0,6.7,Android,256.0,4500.0,12288.0,octa-core,36494.0
Oppo,2019.0,6.55,Android,256.0,4000.0,8192.0,Unknown_Processor,33490.0
Itel,2018.0,5.65,Android,16.0,3000.0,3072.0,quad-core,5799.0
Realme,2023.0,6.7,Android,256.0,5000.0,12288.0,octa-core,23999.0
Lava,2016.0,2.75,Unknown,64.0,1000.0,4096.0,e,1299.0
Itel,2018.0,5.65,Android,16.0,3000.0,3072.0,quad-core,5999.0
Xiaomi,2021.0,6.67,Android,128.0,4820.0,8192.0,octa-core,19990.0
Realme,2023.0,6.7,Android,256.0,5000.0,12288.0,octa-core,27999.0
Itel,2018.0,5.45,Android,8.0,2400.0,1024.0,quad-core,7575.0
ZTE,2014.0,5.7,Android,16.0,3400.0,2048.0,quad-core,2499.0
Samsung,2021.0,6.5,Android,32.0,5000.0,3072.0,quad-core,8999.0
Alcatel,2018.0,6.2,Android,32.0,4000.0,3072.0,octa-core,12999.0
Xiaomi,2021.0,6.67,Android,128.0,4820.0,8192.0,octa-core,23999.0
Realme,2023.0,6.7,Android,256.0,5000.0,12288.0,octa-core,27999.0
Karbonn,2018.0,5.5,Android,32.0,3000.0,3072.0,quad-core,4799.0
Nubia,2018.0,6.0,Android,128.0,3800.0,8192.0,octa-core,28990.0
Nokia,2014.0,4.5,Windows,8.0,1830.0,1024.0,quad-core,7999.0
Motorola,2023.0,6.5,Android,256.0,4500.0,8192.0,Unknown_Processor,29999.0
Samsung,2020.0,6.01,Android,256.0,3300.0,8192.0,octa-core,40076.5
Realme,2022.0,6.7,Android,256.0,4500.0,12288.0,octa-core,34999.0
Samsung,2019.0,6.4,Android,64.0,4000.0,4096.0,Unknown_Processor,13845.0
LG,2018.0,6.2,Android,64.0,3300.0,4096.0,octa-core,15000.0
Samsung,2019.0,6.4,Android,64.0,4000.0,4096.0,Unknown_Processor,9999.0
Zen,2016.0,4.5,Android,8.0,1750.0,1024.0,quad-core,5190.0
Intex,2018.0,5.2,Android,32.0,2800.0,3072.0,quad-core,5999.0
Panasonic,2019.0,5.5,Android,64.0,4000.0,4096.0,octa-core,13000.0
Intex,2017.0,5.0,Android,16.0,2400.0,2048.0,quad-core,8499.0
Intex,2017.0,5.0,Android,16.0,2400.0,2048.0,quad-core,6500.0
LG,2021.0,6.55,Android,128.0,5000.0,6144.0,octa-core,15490.0
Intex,2018.0,5.2,Android,32.0,2800.0,3072.0,quad-core,5999.0
Nubia,2019.0,6.65,Android,128.0,5000.0,8192.0,octa-core,40076.5
Nubia,2019.0,6.65,Android,128.0,5000.0,8192.0,octa-core,39999.0
Intex,2018.0,5.2,Android,32.0,2800.0,3072.0,quad-core,4999.0
Google,2022.0,6.3,Android,128.0,4000.0,8192.0,octa-core,40076.5
HTC,2018.0,6.0,Android,64.0,3930.0,4096.0,octa-core,19999.0
Google,2022.0,6.3,Android,128.0,4000.0,8192.0,octa-core,40076.5
Google,2022.0,6.3,Android,128.0,4000.0,8192.0,octa-core,40076.5
Samsung,2020.0,6.01,Android,256.0,3300.0,8192.0,octa-core,40076.5
Tecno,2022.0,6.6,Android,128.0,5000.0,6144.0,octa-core,7999.0
Xiaomi,2021.0,6.67,Android,128.0,4820.0,8192.0,octa-core,24999.0
Realme,2023.0,6.72,Android,128.0,5000.0,6144.0,octa-core,10999.0
Lava,2023.0,6.5,Android,128.0,5000.0,6144.0,Unknown_Processor,8999.0
Lava,2023.0,6.5,Android,128.0,5000.0,6144.0,Unknown_Processor,8999.0
LG,2021.0,6.55,Android,128.0,5000.0,4096.0,octa-core,14490.0
Tecno,2022.0,6.6,Android,128.0,5000.0,6144.0,octa-core,9499.0
Huawei,2017.0,5.65,Android,32.0,3000.0,3072.0,octa-core,25742.0
Xiaomi,2021.0,6.67,Android,128.0,4820.0,8192.0,octa-core,24990.0
Other,2016.0,5.5,Android,128.0,4040.0,4096.0,octa-core,7999.0
Tecno,2022.0,6.6,Android,128.0,5000.0,6144.0,octa-core,9499.0
Zen,2016.0,4.5,Android,8.0,1750.0,1024.0,quad-core,4599.0
Samsung,2018.0,6.2,Android,128.0,3400.0,6144.0,octa-core,20500.0
Tecno,2022.0,6.6,Android,128.0,5000.0,6144.0,octa-core,7999.0
Realme,2023.0,6.72,Android,128.0,5000.0,6144.0,octa-core,10999.0
Xiaomi,2021.0,6.67,Android,128.0,4820.0,8192.0,octa-core,24999.0
Realme,2023.0,6.72,Android,128.0,5000.0,6144.0,octa-core,12999.0
Realme,2023.0,6.72,Android,128.0,5000.0,6144.0,octa-core,12999.0
Realme,2021.0,6.5,Android,64.0,5000.0,4096.0,octa-core,7999.0
Tecno,2022.0,6.6,Android,128.0,5000.0,6144.0,octa-core,7999.0
Realme,2021.0,6.5,Android,64.0,5000.0,4096.0,octa-core,6499.0
Realme,2021.0,6.5,Android,64.0,5000.0,4096.0,octa-core,6499.0
Realme,2021.0,6.5,Android,64.0,5000.0,4096.0,octa-core,7999.0
Samsung,2019.0,6.4,Android,64.0,4000.0,4096.0,Unknown_Processor,14990.0
Samsung,2019.0,6.4,Android,64.0,4000.0,4096.0,Unknown_Processor,14799.0
Itel,2018.0,5.0,Android,8.0,2400.0,1024.0,quad-core,6000.0
LG,2020.0,6.52,Android,64.0,4000.0,4096.0,octa-core,10990.0
Poco,2023.0,6.67,Android,256.0,5000.0,8192.0,Unknown_Processor,23999.0
Vivo,2019.0,6.35,Android,128.0,5000.0,4096.0,octa-core,15990.0
Spice,2015.0,4.0,Android,4.0,1300.0,256.0,one-core,2149.0
Tecno,2023.0,6.6,Android,64.0,5000.0,4096.0,octa-core,15000.0
Tecno,2023.0,6.6,Android,64.0,5000.0,4096.0,octa-core,15000.0
Tecno,2023.0,6.6,Android,64.0,5000.0,4096.0,octa-core,15000.0
Poco,2023.0,6.67,Android,256.0,5000.0,8192.0,Unknown_Processor,23999.0
Micromax,2017.0,5.2,Android,16.0,5000.0,1024.0,quad-core,4699.0
Micromax,2017.0,5.2,Android,16.0,5000.0,1024.0,quad-core,4999.0
Poco,2023.0,6.67,Android,256.0,5000.0,8192.0,Unknown_Processor,21999.0
Poco,2023.0,6.67,Android,256.0,5000.0,8192.0,Unknown_Processor,21999.0
Poco,2023.0,6.67,Android,256.0,5000.0,8192.0,Unknown_Processor,21999.0
Other,2016.0,5.0,Android,8.0,2500.0,1024.0,quad-core,2499.0
Tecno,2018.0,6.2,Android,64.0,3750.0,4096.0,octa-core,30500.0
Nokia,2023.0,6.5,Android,64.0,5000.0,2048.0,octa-core,7999.0
Motorola,2022.0,6.55,Android,128.0,4400.0,8192.0,Unknown_Processor,34999.0
Nokia,2016.0,2.75,Series,64.0,1020.0,4096.0,e,1855.0
Motorola,2022.0,6.55,Android,128.0,4400.0,8192.0,Unknown_Processor,34999.0
Motorola,2022.0,6.55,Android,128.0,4400.0,8192.0,Unknown_Processor,39999.0
Vivo,2019.0,6.35,Android,128.0,5000.0,4096.0,octa-core,15000.0
Poco,2023.0,6.67,Android,256.0,5000.0,8192.0,Unknown_Processor,23999.0
Tecno,2018.0,6.2,Android,64.0,3750.0,4096.0,octa-core,11500.0
Tecno,2018.0,6.2,Android,64.0,3750.0,4096.0,octa-core,9999.0
Micromax,2017.0,5.2,Android,16.0,5000.0,1024.0,quad-core,6110.0
Vivo,2022.0,6.58,Android,128.0,5000.0,8192.0,Unknown_Processor,16999.0
LG,2020.0,6.52,Android,128.0,4000.0,4096.0,octa-core,11990.0
Tecno,2020.0,6.52,Android,32.0,4000.0,2048.0,quad-core,6299.0
Honor,2016.0,5.2,Android,16.0,3000.0,2048.0,octa-core,7899.0
Honor,2016.0,5.2,Android,16.0,3000.0,2048.0,octa-core,11999.0
Samsung,2018.0,6.0,Android,16.0,3300.0,1024.0,quad-core,9990.0
Samsung,2020.0,6.01,Android,256.0,4500.0,12288.0,octa-core,40076.5
Samsung,2020.0,6.01,Android,256.0,4500.0,12288.0,octa-core,40076.5
Infinix,2022.0,6.82,Android,64.0,5000.0,3072.0,octa-core,8299.0
Infinix,2022.0,6.82,Android,64.0,5000.0,3072.0,octa-core,8299.0
Huawei,2020.0,6.72,Android,128.0,4000.0,8192.0,octa-core,40076.5
iQOO,2021.0,6.67,Android,256.0,5000.0,12288.0,octa-core,26990.0
iQOO,2021.0,6.67,Android,256.0,5000.0,12288.0,octa-core,26990.0
iQOO,2021.0,6.67,Android,256.0,5000.0,12288.0,octa-core,18990.0
Asus,2019.0,6.59,Android,64.0,6000.0,8192.0,octa-core,40076.5
Asus,2019.0,6.59,Android,64.0,6000.0,8192.0,octa-core,40076.5
Lava,2020.0,5.7,Android,32.0,3200.0,2048.0,octa-core,6699.0
Lava,2020.0,5.7,Android,32.0,3200.0,2048.0,octa-core,6999.0
iQOO,2021.0,6.67,Android,256.0,5000.0,12288.0,octa-core,26990.0
iQOO,2021.0,6.67,Android,256.0,5000.0,12288.0,octa-core,18990.0
Vivo,2022.0,6.58,Android,128.0,5000.0,6144.0,octa-core,16990.0
Vivo,2022.0,6.58,Android,128.0,5000.0,6144.0,octa-core,14999.0
Vivo,2022.0,6.58,Android,128.0,5000.0,6144.0,octa-core,14999.0
Vivo,2022.0,6.58,Android,128.0,5000.0,6144.0,octa-core,12999.0
Vivo,2022.0,6.58,Android,128.0,5000.0,6144.0,octa-core,12999.0
Vivo,2022.0,6.58,Android,128.0,5000.0,6144.0,octa-core,11999.0
iQOO,2021.0,6.67,Android,256.0,5000.0,12288.0,octa-core,18990.0
Vivo,2022.0,6.44,Android,256.0,4500.0,12288.0,octa-core,31999.0
Vivo,2022.0,6.44,Android,256.0,4500.0,12288.0,octa-core,27999.0
Oppo,2020.0,6.7,Android,256.0,4200.0,12288.0,octa-core,39199.0
Oppo,2020.0,6.7,Android,256.0,4200.0,12288.0,octa-core,40076.5
Intex,2018.0,5.0,Android,16.0,4000.0,2048.0,quad-core,4999.0
Vivo,2022.0,6.44,Android,256.0,4500.0,12288.0,octa-core,26490.0
Poco,2020.0,6.53,Android,32.0,5000.0,3072.0,octa-core,7490.0
Poco,2020.0,6.53,Android,32.0,5000.0,3072.0,octa-core,10999.0
Poco,2020.0,6.53,Android,32.0,5000.0,3072.0,octa-core,10999.0
Vivo,2022.0,6.44,Android,256.0,4500.0,12288.0,octa-core,29990.0
Poco,2020.0,6.53,Android,32.0,5000.0,3072.0,octa-core,9999.0
Poco,2020.0,6.53,Android,32.0,5000.0,3072.0,octa-core,8800.0
Poco,2020.0,6.53,Android,32.0,5000.0,3072.0,octa-core,9999.0
Infinix,2022.0,6.6,Android,128.0,5000.0,6144.0,octa-core,11499.0
Samsung,2018.0,6.0,Android,64.0,3500.0,4096.0,octa-core,21499.0
Samsung,2019.0,6.2,Android,32.0,4000.0,2048.0,octa-core,10990.0
Samsung,2019.0,6.2,Android,32.0,4000.0,2048.0,octa-core,10998.0
Infinix,2022.0,6.7,Android,128.0,5000.0,8192.0,Unknown_Processor,13999.0
Realme,2023.0,6.72,Android,128.0,5000.0,8192.0,octa-core,10999.0
Infinix,2022.0,6.7,Android,128.0,5000.0,8192.0,Unknown_Processor,13999.0
Realme,2023.0,6.72,Android,128.0,5000.0,8192.0,octa-core,10999.0
Infinix,2022.0,6.6,Android,128.0,5000.0,6144.0,octa-core,11499.0
Realme,2023.0,6.72,Android,128.0,5000.0,8192.0,octa-core,11999.0
Realme,2023.0,6.72,Android,128.0,5000.0,8192.0,octa-core,13799.0
Realme,2023.0,6.72,Android,128.0,5000.0,8192.0,octa-core,13799.0
Itel,2017.0,5.0,Android,8.0,5000.0,1024.0,quad-core,3999.0
Samsung,2018.0,6.0,Android,64.0,3500.0,4096.0,octa-core,18990.0
Vivo,2022.0,6.58,Android,128.0,5000.0,8192.0,Unknown_Processor,16999.0
Oppo,2021.0,6.52,Android,32.0,5000.0,3072.0,octa-core,11490.0
Oppo,2021.0,6.52,Android,32.0,5000.0,3072.0,octa-core,11490.0
Oppo,2021.0,6.52,Android,32.0,5000.0,3072.0,octa-core,11490.0
Samsung,2019.0,6.2,Android,32.0,4000.0,2048.0,octa-core,8999.0
Samsung,2019.0,6.2,Android,32.0,4000.0,2048.0,octa-core,9499.0
Samsung,2019.0,6.2,Android,32.0,4000.0,2048.0,octa-core,10000.0
